title,code,stars,genre,director,actor,writer,highest_percentages,highest_age
엘프,37756,8.76,코미디,존파브로,윌페렐,데이비드베런바움각본,0,0
"가장따뜻한색,블루",98432,8.76,드라마,압델라티프케시시,아델에그자르코풀로스,압델라티프케시시각본,67,20
워크투리멤버,34225,8.76,드라마,아담쉥크만,쉐인웨스트,카렌젠슨각본,67,20
해리포터와아즈카반의죄수,35546,8.76,판타지,알폰소쿠아론,다니엘래드클리프,스티브클로브스각본,46,20
애자,51407,8.76,드라마,정기훈,최강희,정기훈각본,0,0
슈퍼배드2,92176,8.76,애니메이션,피에르꼬팽,스티브카렐,켄다우리오각본,0,0
펄프픽션,16571,8.76,범죄,쿠엔틴타란티노,존트라볼타,로저아바리각본,44,20
사랑은비가갠뒤처럼,170874,8.76,드라마,나가이아키라,고마츠나나,사카구치리코각본,50,20
아메리칸셰프,109920,8.76,코미디,존파브로,존파브로,존파브로각본,50,20
카사블랑카,10106,8.75,멜로/로맨스,마이클커티즈,험프리보가트,줄리어스엡스타인각본,43,20
여름날우리,207364,8.75,멜로/로맨스,한톈,허광한,None,41,20
도그빌,36950,8.75,드라마,라스폰트리에,니콜키드먼,라스폰트리에각본,50,20
퍼펙트블루,25749,8.75,애니메이션,곤사토시,이와오준코,무라이사다유키각본,0,0
블레이드2,31705,8.75,공포,길예르모델토로,웨슬리스나입스,데이빗고이어각본,0,0
피터래빗,154226,8.75,애니메이션,윌글럭,제임스코든,윌글럭각본,59,30
도라에몽:스탠바이미,127901,8.75,애니메이션,야마자키다카시,미즈타와사비,야마자키다카시각본,48,30
본아이덴티티,35273,8.75,액션,더그라이만,맷데이먼,토니길로이각본,0,0
사이비,96997,8.75,애니메이션,연상호,양익준,연상호각본,100,20
마이펫의이중생활2,180374,8.75,애니메이션,크리스리노드,패튼오스왈트,브라이언린치각본,44,30
공수도,185423,8.75,액션,채여준,오승훈,이원빈각본,0,0
지금만나러갑니다,168298,8.75,멜로/로맨스,이장훈,소지섭,이장훈각본,58,20
몬태나,158628,8.75,드라마,스콧쿠퍼,크리스찬베일,스콧쿠퍼각본,26,20
한산:용의출현,194196,8.75,액션,김한민,박해일,김한민각본,38,30
아홉스님,193990,8.75,드라마,윤성준,자승,오정요각본,50,30
대니콜린스,115296,8.75,드라마,댄포겔맨,알파치노,댄포겔맨각본,58,20
브링잇온,30786,8.74,코미디,페이튼리드,커스틴던스트,제시카벤딘거각본,0,0
후아유,33420,8.74,멜로/로맨스,최호,조승우,김은정각본,0,0
오페라의유령,39369,8.74,드라마,조엘슈마허,제라드버틀러,앤드류로이드웨버각본,69,20
극장판헬로카봇:옴파로스섬의비밀,181554,8.74,애니메이션,최신규,이지현,조정희각본,70,30
보이후드,118348,8.74,드라마,리처드링클레이터,엘라콜트레인,리처드링클레이터각본,59,20
다이하드2,10245,8.74,액션,레니할린,브루스윌리스,스티븐드수자각본,0,0
넛잡2,121052,8.74,애니메이션,캘런브런커,윌아넷,밥발렌각본,63,30
아기배달부스토크,144945,8.74,애니메이션,니콜라스스톨러,앤디샘버그,니콜라스스톨러각본,62,30
벌새,179307,8.74,드라마,김보라,박지후,김보라각본,55,20
미션임파서블:고스트프로토콜,53372,8.74,액션,브래드버드,톰크루즈,조시애펠바움각본,0,0
포켓몬더무비XY후파:광륜의초마신,137010,8.74,애니메이션,유야마쿠니히코,여민정,토미오카아츠히로각본,58,30
월터의상상은현실이된다,97858,8.74,모험,벤스틸러,벤스틸러,스티브콘래드각본,60,20
미션임파서블:로그네이션,95541,8.74,액션,크리스토퍼맥쿼리,톰크루즈,브루스겔러각본,39,20
안녕!유에프오,37244,8.74,멜로/로맨스,김진민,이범수,김지혜각본,0,0
현기증,11089,8.74,드라마,알프레드히치콕,제임스스튜어트,알렉코펠각본,67,20
터닝메카드W:블랙미러의부활,155484,8.74,애니메이션,홍헌표,소연,각본,68,30
고야의유령,61482,8.74,드라마,밀로스포만,하비에르바르뎀,장클로드카리에각본,0,0
네버랜드를찾아서,38338,8.74,드라마,마크포스터,조니뎁,데이빗매기각본,0,0
어드리프트:우리가함께한바다,172768,8.73,드라마,발타자르코루마쿠르,쉐일린우들리,아론칸델각본,37,20
크리스마스에기적을만날확률,38106,8.73,애니메이션,곤사토시,에모리토오루,곤사토시각본,50,10
바닷마을다이어리,132610,8.73,드라마,고레에다히로카즈,아야세하루카,고레에다히로카즈각본,45,20
리플리,28792,8.73,범죄,안소니밍겔라,맷데이먼,안소니밍겔라각본,0,0
빨간구두,39750,8.73,드라마,세르지오카스텔리토,페넬로페크루즈,세르지오카스텔리토각본,0,0
블레이드러너,10962,8.73,SF,리들리스콧,해리슨포드,햄톤팬커각본,37,20
진짜로일어날지도몰라기적,87663,8.73,드라마,고레에다히로카즈,마에다코우키,고레에다히로카즈각본,79,20
프리키프라이데이,37386,8.73,코미디,마크워터스,제이미리커티스,헤더헤치각본,0,0
봄,112042,8.73,드라마,조근현,박용우,신양중각본,46,20
콘스탄틴,39708,8.73,액션,프란시스로렌스,키아누리브스,케빈브로드빈각본,0,0
본투비블루,126078,8.73,드라마,로버트뷔드로,에단호크,로버트뷔드로각본,48,20
더페이버릿:여왕의여자,148909,8.73,드라마,요르고스란티모스,올리비아콜맨,데보라데이비스각본,45,20
탑건,10100,8.73,드라마,토니스콧,톰크루즈,짐캐쉬각본,36,20
의천도룡기,16211,8.73,액션,왕정,이연걸,왕정각본,0,0
슈퍼프렌즈,131576,8.73,애니메이션,이경호,변현우,김현중각본,65,30
보글보글스폰지밥,39676,8.73,애니메이션,스티븐힐렌버그,톰케니,데릭드라이몬각본,0,0
인피니트콘서트세컨드인베이전에볼루션더무비3D,87246,8.73,다큐멘터리,손석,인피니트,None,0,0
"메밀꽃,운수좋은날,그리고봄봄",123095,8.73,애니메이션,안재훈,장광,안재훈각본,51,20
브레이킹던part2,77566,8.73,드라마,빌콘돈,크리스틴스튜어트,스테파니메이어각본,0,0
신데렐라스토리,39150,8.73,코미디,마크로즈만,힐러리더프,리던랩각본,0,0
데이라잇,17787,8.72,드라마,롭코헨,실베스터스탤론,레슬리보헴각본,0,0
아더크리스마스,81106,8.72,애니메이션,사라스미스,빌나이,피터베인햄각본,0,0
러시아워,19394,8.72,액션,브렛레트너,성룡,짐커프각본,0,0
시라노;연애조작단,73318,8.72,멜로/로맨스,김현석,엄태웅,김현석각본,100,30
채비,162932,8.72,드라마,조영준,고두심,조영준각본,50,20
남자가사랑할때,106540,8.72,드라마,한동욱,황정민,유갑열각본,60,20
아이리시맨,154298,8.72,범죄,마틴스코세이지,로버트드니로,스티븐자일리안각본,44,20
러덜리스,109626,8.72,드라마,윌리암H.머시,빌리크루덥,제프로비슨각본,60,20
아티스트,84856,8.72,멜로/로맨스,미셀하자나비시우스,장뒤자르댕,미셀하자나비시우스각본,50,30
위로공단,130376,8.72,다큐멘터리,임흥순,신순애,유숙제작실장,58,20
언노운우먼,64170,8.72,드라마,쥬세페토르나토레,크세니야라포포트,쥬세페토르나토레각본,0,0
그을린사랑,78240,8.72,드라마,드니빌뇌브,루브나아자발,드니빌뇌브각본,67,20
버팔로66,25641,8.72,드라마,빈센트갈로,빈센트갈로,빈센트갈로각본,0,0
아모레스페로스,32126,8.72,드라마,알레한드로곤잘레스이냐리투,에밀리오에체바리아,길예르모아리아가각본,0,0
포켓몬더무비XY&Z「볼케니온:기계왕국의비밀」,152265,8.72,모험,유야마쿠니히코,이장원,토미오카아츠히로각본,58,30
스텝업,61056,8.72,드라마,앤플레쳐,채닝테이텀,듀안에들러각본,0,0
"버스,정류장",31814,8.72,드라마,이미연,김태우,이재찬각본,0,0
스트레인저댄픽션,52794,8.72,판타지,마크포스터,윌페렐,자크헬름각본,0,0
블랙스완,72058,8.72,드라마,대런아로노프스키,나탈리포트만,마크헤이만각본,75,20
"당신,거기있어줄래요",145292,8.72,판타지,홍지영,김윤석,홍지영각본,72,20
"세라비,이것이인생!",167049,8.72,코미디,올리비에르나카체,장피에르바크리,올리비에르나카체각본,42,30
닥터스트레인지,125459,8.72,액션,스콧데릭슨,베네딕트컴버배치,로버트카길각본,61,20
귀여운여인,10132,8.71,멜로/로맨스,게리마샬,리차드기어,로턴각본,0,0
모리타니안,193800,8.71,스릴러,캐빈맥도널드,베네딕트컴버배치,마이클브로너각본,37,30
신비아파트:금빛도깨비와비밀의동굴,174805,8.71,애니메이션,김병갑,조현정,김종민각본,65,30
러시아워2,31629,8.71,코미디,브렛래트너,크리스터커,제프나단슨각본,0,0
맨체스터바이더씨,137956,8.71,드라마,케네스로너건,케이시애플렉,케네스로너건각본,43,20
더시크릿하우스,152644,8.71,드라마,세르지오G.산체즈,조지맥케이,세르지오산체즈각본,0,0
"부르고뉴,와인에서찾은인생",164684,8.71,드라마,세드릭클라피쉬,피오마르마이,세드릭클라피쉬각본,38,30
히노키오,42867,8.71,드라마,아키야마타카히코,나카무라마사토시,아키야마타카히코각본,0,0
몬스터대학교,75415,8.71,애니메이션,댄스캔론,빌리크리스탈,로버트베어드각본,0,0
쿵푸팬더2,73411,8.71,애니메이션,여인영,잭블랙,조나단에이벨각본,0,0
엽문2,52757,8.71,액션,엽위신,견자단,황자환각본,0,0
미운오리새끼,88226,8.71,드라마,곽경택,김준구,곽경택각본,0,0
아메리칸스나이퍼,109984,8.71,액션,클린트이스트우드,브래들리쿠퍼,제이슨홀각본,63,20
큐브,24602,8.71,판타지,빈센조나탈리,니콜드보아,빈센조나탈리각본,0,0
워리어,74003,8.71,액션,게빈오코너,톰하디,게빈오코너각본,0,0
악마는프라다를입는다,60484,8.71,코미디,데이빗프랭클,메릴스트립,엘라인브로쉬멕켄나각본,0,0
레고무비2,125438,8.7,애니메이션,마이크미첼,크리스프랫,필로드각본,47,40
우리들의행복한시간,54411,8.7,드라마,송해성,강동원,박은영각본,0,0
공각기동대,23917,8.7,SF,오시이마모루,타나카아츠코,이토카즈노리각본,100,20
알리타:배틀엔젤,66728,8.7,액션,로버트로드리게즈,로사살라자르,제임스카메론각본,36,20
로맨틱홀리데이,64126,8.7,멜로/로맨스,낸시마이어스,카메론디아즈,낸시마이어스각본,0,0
로드무비,34447,8.7,멜로/로맨스,김인식,황정민,김재원프로듀서,0,0
13구역,39804,8.7,SF,피에르모렐,시릴라파엘리,뤽베송각본,0,0
미술관옆동물원,19505,8.7,멜로/로맨스,이정향,심은하,이정향각본,0,0
유브갓메일,23849,8.7,코미디,노라에프론,톰행크스,노라에프론각본,0,0
잉글리쉬페이션트,18003,8.7,드라마,안소니밍겔라,랄프파인즈,안소니밍겔라각본,29,20
무간도2-혼돈의시대,37487,8.7,액션,유위강,황추생,맥조휘각본,0,0
천국의아이들,88474,8.7,드라마,박흥식,유다인,조정호프로듀서,0,0
허브,48742,8.7,드라마,허인무,강혜정,허인무각본,0,0
더레슬러,50583,8.7,액션,대런아로노프스키,미키루크,로버트시겔각본,0,0
부당거래,52747,8.7,범죄,류승완,황정민,박훈정각본,0,0
해가서쪽에서뜬다면,19479,8.7,드라마,이은,임창정,김현석각본,0,0
고,33513,8.7,드라마,유키사다이사오,쿠보즈카요스케,쿠도칸쿠로각본,0,0
트롤,101904,8.7,애니메이션,마이크미첼,안나켄드릭,조나단에이벨각본,62,30
치킨런,29558,8.7,애니메이션,피터로드,멜깁슨,캐리커크패트릭각본,0,0
스타트렉:더비기닝,62789,8.7,SF,J.J.에이브럼스,크리스파인,로베르토오씨각본,0,0
업사이드,167053,8.69,코미디,닐버거,브라이언크랜스톤,존하트메어각본,60,20
쿵푸허슬,39576,8.69,코미디,주성치,주성치,곽흔각본,0,0
동사서독,11722,8.69,드라마,왕가위,장국영,왕가위각본,0,0
엘시크레토:비밀의눈동자,71546,8.69,드라마,후안호세캄파넬라,솔레다드빌라밀,후안호세캄파넬라각본,0,0
우리집,185450,8.69,드라마,윤가은,김나연,윤가은각본,56,20
겨울왕국2,136873,8.69,애니메이션,크리스벅,크리스틴벨,제니퍼리각본,35,30
딥블루씨,25676,8.69,공포,레니할린,세프론버로우스,각본,0,0
취화선,31904,8.69,드라마,임권택,최민식,김용옥각본,0,0
잠베지아:신비한나무섬의비밀,91703,8.69,애니메이션,웨인쏜리,레너드니모이,None,0,0
명탐정코난:이차원의저격수,123420,8.69,애니메이션,시즈노코분,타카야마미나미,코우치카즈나리각본,31,30
레이드2,113635,8.69,액션,가렛에반스,이코우웨이스,가렛에반스각본,0,0
데드풀2,149236,8.69,액션,데이빗레이치,라이언레이놀즈,렛리즈각본,64,20
마다가스카의펭귄,114276,8.69,애니메이션,에릭다넬,베네딕트컴버배치,존아부드각본,60,30
세자매,193328,8.69,드라마,이승원,문소리,이승원각본,27,20
데자뷰,62249,8.69,액션,토니스콧,덴젤워싱턴,빌마실리각본,0,0
웨딩싱어,19059,8.69,코미디,프랭크코라치,아담샌들러,팀헐리히각본,0,0
고지전,74315,8.69,전쟁,장훈,신하균,박상연각본,0,0
가을의전설,17173,8.69,드라마,에드워드즈윅,브래드피트,수잔쉴리데이각본,67,30
페르시아의왕자:시간의모래,67374,8.69,액션,마이크뉴웰,제이크질렌할,보아즈야킨각본,0,0
보이A,44981,8.68,범죄,존크로울리,피터뮬란,마크오로우각본,0,0
슈퍼배드3,132626,8.68,애니메이션,카일발다,스티브카렐,켄다우리오각본,49,30
야수와미녀,41350,8.68,멜로/로맨스,이계벽,류승범,황조윤각본,0,0
더라스트:나루토더무비,135342,8.68,애니메이션,코바야시츠네오,타케우치준코,키시모토마사시원작자,49,20
귀향,49302,8.68,드라마,페드로알모도바르,페넬로페크루즈,페드로알모도바르각본,75,20
쉐프,92312,8.68,코미디,다니엘코헨,장르노,다니엘코헨각본,100,20
워터보이즈,33682,8.68,코미디,야구치시노부,다케나카나오토,야구치시노부각본,0,0
파이스토리:악당상어소탕작전,100938,8.68,애니메이션,마크A.Z.디페,드레이크벨,이영기프로듀서,0,0
맨인블랙,18153,8.68,SF,베리소넨필드,토미리존스,에드솔로몬각본,0,0
극장판베르세르크:황금시대편Ⅲ-강림,93774,8.68,애니메이션,쿠보오카토시유키,이와나가히로아키,미우라켄타로원작자,0,0
레지던트이블,34514,8.68,SF,폴앤더슨,밀라요보비치,폴앤더슨각본,0,0
짱구는못말려극장판:나의이사이야기선인장대습격,137281,8.68,애니메이션,하시모토마사카즈,야지마아키코,우에노키미코각본,56,30
화이트칙스,38898,8.68,코미디,키넌아이버리웨이언스,숀웨이언스,키넌아이보리웨이언스각본,0,0
울고싶은나는고양이가면을쓴다,194321,8.68,애니메이션,사토준이치,시다미라이,None,0,0
워낭소리,50869,8.68,다큐멘터리,이충렬,최원균,이충렬구성,0,0
센스앤센서빌리티,17458,8.68,드라마,이안,엠마톰슨,엠마톰슨각본,0,0
붉은돼지,19302,8.67,애니메이션,미야자키하야오,모리야마슈이치로,미야자키하야오각본,0,0
몬스터,38083,8.67,범죄,패티젠킨스,샤를리즈테론,패티젠킨스각본,0,0
퓨리,107928,8.67,액션,데이비드에이어,브래드피트,데이비드에이어각본,53,20
보스베이비,129094,8.67,애니메이션,톰맥그라스,알렉볼드윈,마이클맥컬러스각본,42,30
김광석,151674,8.67,다큐멘터리,이상호,김광석,오주현마케팅홍보,32,30
캡틴아메리카:시빌워,122527,8.67,액션,안소니루소,크리스에반스,크리스토퍼마커스각본,59,20
플로리다프로젝트,164719,8.67,드라마,션베이커,윌렘대포,션베이커각본,56,20
크리드2,163798,8.67,액션,스티븐카플주니어,마이클B.조던,실베스터스탤론각본,45,20
건축학개론,88426,8.67,멜로/로맨스,이용주,엄태웅,이용주각본,50,20
마미,124225,8.67,드라마,자비에돌란,앤도벌,자비에돌란각본,67,20
스노든,134887,8.67,드라마,올리버스톤,조셉고든레빗,키어런피츠제럴드각본,52,20
내생애가장아름다운일주일,39818,8.67,드라마,민규동,주현,유성협각본,0,0
용의자X의헌신,51282,8.67,범죄,니시타니히로시,후쿠야마마사하루,후쿠다야스시각본,0,0
브리짓존스의일기,31565,8.67,드라마,샤론맥과이어,르네젤위거,리차드커티스각본,50,20
헤어질결심,198413,8.67,멜로/로맨스,박찬욱,박해일,정서경각본,40,20
페인티드베일,59344,8.67,멜로/로맨스,존커랜,나오미왓츠,론니스워너각본,0,0
리틀프린세스소피아:엘레나와비밀의아발로왕국,161374,8.67,애니메이션,제이미밋첼,아리엘윈터,크레이그거버각본,75,30
서유기:모험의시작,103545,8.67,코미디,주성치,서기,주성치각본,57,20
붉은10월,10519,8.67,액션,존맥티어난,숀코네리,래리퍼거슨각본,0,0
래더49,39473,8.67,액션,제이러셀,호아킨피닉스,루이스콜릭각본,0,0
유주얼서스펙트,17150,8.66,범죄,브라이언싱어,스티븐볼드윈,크리스토퍼맥쿼리각본,0,0
판타스틱Mr.폭스,70393,8.66,애니메이션,웨스앤더슨,조지클루니,웨스앤더슨각본,0,0
버니드롭,86818,8.66,드라마,다나카히로유키,마츠야마켄이치,하야시타미오각본,0,0
항거:유관순이야기,182360,8.66,드라마,조민호,고아성,조민호각본,44,20
조커,167613,8.66,스릴러,토드필립스,호아킨피닉스,토드필립스각본,52,20
홀리데이,40678,8.66,범죄,양윤호,이성재,김희재각본,0,0
내가죽기전에가장듣고싶은말,142634,8.66,코미디,마크펠링톤,셜리맥클레인,스튜어트로스핑크각본,0,0
세븐,17062,8.66,범죄,데이빗핀처,브래드피트,앤드류케빈워커각본,50,20
말리와나,48310,8.66,코미디,데이빗프랭클,오웬윌슨,돈루스각본,0,0
쿠르스크,151747,8.66,드라마,토마스빈터베르그,마티아스쇼에나에츠,로버트로댓각본,38,30
영원한여름,63379,8.66,드라마,레스티첸,장예가,레스티첸제작,0,0
"무현,두도시이야기",152183,8.66,다큐멘터리,전인환,노무현,김원명각본,37,30
배드가이즈,196047,8.66,애니메이션,피에르페리펠,샘록웰,None,36,30
아포칼립토,51579,8.66,액션,멜깁슨,루디영블러드,멜깁슨각본,0,0
투모로우,37758,8.66,액션,롤랜드에머리히,데니스퀘이드,롤랜드에머리히각본,0,0
미래를걷는소녀,47638,8.66,멜로/로맨스,코나카카즈야,카호,하야시마사토각본,0,0
하늘이보내준딸,88783,8.66,가족,A.L.비자이,치얀비크람,None,0,0
소녀X소녀,65677,8.66,드라마,박동훈,임성언,전원각본,0,0
리틀러너,41595,8.66,코미디,마이클맥고완,애덤버처,마이클맥고완각본,0,0
뽀로로극장판슈퍼썰매대모험,101242,8.66,애니메이션,박영균,이선,김은숙각본,100,30
콜레트,171533,8.66,드라마,워시웨스트모어랜드,키이라나이틀리,워시웨스트모어랜드각본,35,20
접속,18489,8.66,멜로/로맨스,장윤현,한석규,조명주각본,100,20
명탐정코난:수평선상의음모,40112,8.66,애니메이션,야마모토야스이치로,타카야마미나미,코우치카즈나리각본,0,0
늑대소년,88253,8.66,멜로/로맨스,조성희,송중기,조성희각본,0,0
69세,189373,8.65,드라마,임선애,예수정,임선애각본,48,20
잠수종과나비,66795,8.65,드라마,줄리안슈나벨,마티유아말릭,로날드하우드각본,50,20
친구,30889,8.65,범죄,곽경택,유오성,곽경택각본,0,0
어린왕자,114265,8.65,애니메이션,마크오스본,제프브리지스,이레나브릭널각본,46,30
국화꽃향기,35900,8.65,드라마,이정욱,장진영,김희재각본,0,0
와니와준하,31323,8.65,멜로/로맨스,김용균,김희선,김용균각본,100,20
코알라키드:영웅의탄생,90388,8.65,애니메이션,이경호,태민,이경호각본,0,0
도쿄타워,65290,8.65,드라마,마츠오카조지,오다기리죠,마츠오스즈키각본,0,0
줄리&줄리아,52425,8.65,드라마,노라애프론,메릴스트립,노라에프론각본,0,0
극장판도라에몽:진구의마계대모험7인의마법사,65842,8.65,모험,테라모토유키요,미즈타와사비,심포유이치각본,0,0
범죄와의전쟁:나쁜놈들전성시대,82540,8.65,범죄,윤종빈,최민식,윤종빈각본,0,0
꽃피는봄이오면,38378,8.65,멜로/로맨스,류장하,최민식,윤재근각본,0,0
워크래프트:전쟁의서막,75006,8.65,액션,던칸존스,트래비스핌멜,찰스리빗각본,54,20
더박스,202901,8.65,드라마,양정웅,찬열,양정웅각본,33,20
안나,171465,8.65,액션,뤽베송,사샤루스,뤽베송각본,44,20
브로크백마운틴,43516,8.65,드라마,이안,제이크질렌할,래리맥머트리각본,50,30
매트릭스3-레볼루션,12954,8.65,SF,릴리워쇼스키,키아누리브스,릴리워쇼스키각본,0,0
프로포즈,54565,8.65,코미디,앤플레쳐,산드라블록,피트치아렐리각본,0,0
스텝업2-더스트리트,45253,8.65,드라마,존추,브리아나에비건,토니앤존슨각본,0,0
트로이,37742,8.64,액션,볼프강페터젠,브래드피트,데이비드베니오프각본,48,20
어바웃슈미트,35175,8.64,드라마,알렉산더페인,잭니콜슨,알렉산더페인각본,0,0
썸머워즈,69951,8.64,애니메이션,호소다마모루,카미키류노스케,오쿠데라사토코각본,50,20
"지금,이대로가좋아요",69270,8.64,드라마,부지영,공효진,부지영각본,32,20
괴물,39841,8.64,모험,봉준호,송강호,봉준호각본,0,0
포미니츠,61865,8.64,드라마,크리스크라우스,모니카블리브트리우,크리스크라우스각본,0,0
송포유,98728,8.64,코미디,폴앤드류윌리엄스,테렌스스탬프,폴앤드류윌리엄스각본,0,0
펭귄-위대한모험,41590,8.64,다큐멘터리,뤽자케,샤를스베르링,뤽자케각본,0,0
로드오브워,43502,8.64,범죄,앤드류니콜,니콜라스케이지,앤드류니콜각본,0,0
아바타:물의길,74977,8.64,액션,제임스카메론,조샐다나,제임스카메론각본,39,30
수상한고객들,79439,8.64,코미디,조진모,류승범,유성협각본,0,0
토탈이클립스,17498,8.64,드라마,아그네츠카홀란드,레오나르도디카프리오,크리스토퍼햄튼각본,0,0
디아워스,31867,8.63,드라마,스티븐달드리,니콜키드먼,데이비드헤어각본,100,20
사랑은너무복잡해,51158,8.63,코미디,낸시마이어스,메릴스트립,낸시마이어스각본,0,0
걸어도걸어도,50749,8.63,가족,고레에다히로카즈,키키키린,고레에다히로카즈각본,39,20
돈룩업,192614,8.63,코미디,아담맥케이,레오나르도디카프리오,아담맥케이각본,40,20
창,18487,8.63,드라마,임권택,신은경,임권택각본,0,0
그랑블루,11290,8.63,드라마,뤽베송,장르노,뤽베송각본,60,20
날아라허동구,61701,8.63,가족,박규태,정진영,박규태각본,0,0
행복한사전,102216,8.63,드라마,이시이유야,마츠다류헤이,와타나베겐사쿠각본,46,20
패션오브크라이스트,38197,8.63,드라마,멜깁슨,제임스카비젤,베네딕트피츠제럴드각본,0,0
빠삐용,154288,8.63,범죄,마이클노어,찰리허냄,아론구지코우스키각본,45,20
페이스오브러브,100924,8.63,드라마,아리포신,아네트베닝,매튜맥더피각본,40,20
베스트오퍼,101248,8.63,범죄,쥬세페토르나토레,제프리러쉬,쥬세페토르나토레각본,52,20
안경,69024,8.63,코미디,오기가미나오코,코바야시사토미,오기가미나오코각본,100,20
우리들과경찰아저씨의700일전쟁,50218,8.63,코미디,츠카모토렌페이,이치하라하야토,후쿠다유이치각본,0,0
작전,50176,8.63,범죄,이호재,박용하,이호재각본,0,0
더플랜,162471,8.63,다큐멘터리,최진성,김어준,김어준제작총괄,46,30
국가대표2,141824,8.63,드라마,김종현,수애,정철각본,42,20
라라랜드,134963,8.63,드라마,데이미언셔젤,라이언고슬링,데이미언셔젤각본,57,20
새미의어드벤쳐2,94506,8.62,애니메이션,벤스타센,빌리웅거,도모닉파리각본,0,0
플라이,11093,8.62,공포,데이빗크로넨버그,제프골드브럼,찰스에드워드포그각본,0,0
죽어야사는여자,11810,8.62,코미디,로버트저메키스,골디혼,마틴도노반각본,0,0
레터스투줄리엣,61273,8.62,멜로/로맨스,게리위닉,아만다사이프리드,호세리베라각본,67,20
앤트맨과와스프,144330,8.62,액션,페이튼리드,폴러드,크리스맥켄나각본,49,20
킹덤오브헤븐,38908,8.62,액션,리들리스콧,올랜도블룸,윌리엄모나한각본,40,30
쿵푸팬더3,97692,8.62,애니메이션,여인영,잭블랙,조나단에이벨각본,45,30
나니아연대기-캐스피언왕자,66143,8.62,판타지,앤드류애덤슨,벤반스,스티븐맥피리각본,0,0
주먹왕랄프2:인터넷속으로,152632,8.62,애니메이션,필존스턴,존C.라일리,필존스턴각본,36,30
극장판짱구는못말려:습격!!외계인덩덩이,156477,8.62,애니메이션,하시모토마사카즈,박영남,하시모토마사카즈각본,52,30
노바디,197520,8.62,액션,일리야나이슐러,밥오덴커크,데릭콜스타드각본,48,20
퐁네프의연인들,11151,8.62,멜로/로맨스,레오까락스,줄리엣비노쉬,레오카락스각본,70,20
공주와개구리,66437,8.62,애니메이션,론클레멘츠,아니카노니로즈,론클레멘츠각본,0,0
노스컨츄리,39377,8.62,드라마,니키카로,샤를리즈테론,마이클세이트맨각본,0,0
서극의칼,18046,8.61,액션,서극,조문탁,서극각본,0,0
천국의우편배달부,71901,8.61,판타지,이형민,김재중,기타가와에리코각본,0,0
약장수,128265,8.61,드라마,조치언,김인권,조치언각본,42,30
파닥파닥,92116,8.61,애니메이션,이대희,시영준,이대희각본,0,0
완벽한타인,167638,8.61,드라마,이재규,유해진,배세영각본,52,20
명탐정코난:11번째스트라이커,92412,8.61,애니메이션,시즈노코분,타카야마미나미,코우치카즈나리각본,0,0
카트,118922,8.61,드라마,부지영,염정아,김경찬각본,39,20
해피피트,62699,8.61,가족,조지밀러,로빈윌리엄스,워렌콜맨각본,0,0
캐롤,101962,8.61,드라마,토드헤인즈,케이트블란쳇,필리스나지각본,61,20
서바이벌패밀리,159645,8.61,코미디,야구치시노부,코히나타후미요,야구치시노부각본,67,30
범죄의여왕,139701,8.61,스릴러,이요섭,박지영,이요섭각본,54,20
키싱부스2,184520,8.61,코미디,빈스마르셀로,조이킹,빈스마르셀로각본,0,0
"안녕,헤이즐",118370,8.61,드라마,조쉬분,쉐일린우들리,스콧뉴스타드터각본,63,20
진주만,31267,8.61,전쟁,마이클베이,벤애플렉,랜달웰러스각본,0,0
키스오브드래곤,31708,8.61,액션,크리스나흔,이연걸,뤽베송각본,0,0
너와파도를탈수있다면,186348,8.6,애니메이션,유아사마사아키,카타요세료타,요시다레이코각본,63,20
엑소시스트,10065,8.6,공포,윌리엄프리드킨,엘렌버스틴,윌리엄피터블래티각본,0,0
런던시계탑밑에서사랑을찾을확률,123268,8.6,코미디,벤팔머,사이먼페그,테스모리스각본,58,20
다우트,51689,8.6,드라마,존패트릭샌리,메릴스트립,존패트릭샌리각본,0,0
태풍이지나가고,146548,8.6,드라마,고레에다히로카즈,아베히로시,고레에다히로카즈각본,38,30
캐쉬백,63879,8.6,코미디,숀엘리스,숀비거스탭,숀엘리스각본,0,0
배드지니어스,163386,8.6,스릴러,나타우트폰피리야,추티몬추엥차로엔수키잉,나타우트폰피리야각본,68,20
앤트맨,92064,8.6,액션,페이튼리드,폴러드,에드가라이트각본,59,20
지구,44997,8.6,다큐멘터리,알래스테어포더길,패트릭스튜어트,데이비드아텐버러각본,0,0
모터싸이클다이어리,38551,8.6,드라마,월터살레스,가엘가르시아베르날,호세리베라각본,0,0
도화선,66598,8.6,액션,엽위신,견자단,사도금원각본,0,0
고양이의보은,37073,8.6,애니메이션,모리타히로유키,이케와키치즈루,요시다레이코각본,0,0
노예12년,90901,8.6,드라마,스티브맥퀸,치웨텔에지오포,스티브맥퀸각본,54,20
런치박스,111527,8.6,드라마,리테쉬바트라,이르판칸,리테쉬바트라각본,47,20
철도원,27255,8.59,드라마,후루하타야스오,다카쿠라켄,각본,50,20
위대한침묵,213504,8.59,다큐멘터리,송상민,12세관람가,None,40,30
내니맥피-우리유모는마법사,54435,8.59,코미디,커크존스,엠마톰슨,엠마톰슨각본,0,0
웨이백,52429,8.59,드라마,피터위어,에드해리스,키스클락각본,0,0
드림쏭,133447,8.59,애니메이션,애쉬브래넌,엄상현,애쉬브래넌각본,65,30
